object_id,title,period,type,material,description,dimensions,museum,location,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,standardized_period,standardized_type,standardized_material,culture,data_quality_score,_source,_sourceId,_sourceType,_url,_imageUrl,_accessionNumber,_onView,_classification,_startYear,_dates,_endYear,_image_valid,is_duplicate,title_original_en,period_original_en,type_original_en,material_original_en,description_original_en,culture_original_en,credit_line_original_en,standardized_period_original_en,standardized_type_original_en,standardized_material_original_en,aligned_museum,aligned_period,aligned_type,aligned_material
225130,萨巴-厄立特里亚步行、乘车、卡车、乘船和飞机前往伦敦,2013年，2021年印刷,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225130,https://brooklynmuseum.b-cdn.net/collections/objects/2022.50.2_PS20.jpg,,,2022.50.2,2026-05-27,2013年，2021年印刷,照片,未知,未知,0.7,sanity,225130,collectionObject,https://www.brooklynmuseum.org/objects/225130,https://brooklynmuseum.b-cdn.net/collections/objects/2022.50.2_PS20.jpg,2022.50.2,False,Photograph,2013,"2013, printed 2021",2021,,False,"Saba–Eritrea to London on foot, by car, lorry, boat and aeroplane","2013, printed 2021",Photograph,,,Unknown,,"2013, printed 2021",Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2013),照片,
225858,《着火套房》中Nye+Brown的降容,2013年和2018年印刷,写论文,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225858,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.12.jpg,,,2023.72.12,2026-05-27,2013年和2018年印刷,写论文,未知,未知,0.7,sanity,225858,collectionObject,https://www.brooklynmuseum.org/objects/225858,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.12.jpg,2023.72.12,False,Work on Paper,2013,Printed 2013 and 2018,2018,,True,Deflowering of Nye + Brown from the On Fire Suite,Printed 2013 and 2018,Work on Paper,,,Unknown,,Printed 2013 and 2018,Work on Paper,Unknown,Brooklyn Museum,Qing dynasty (c. 2013),写论文,
225855,从On Fire套房前往奥克兰的蝴蝶,2013年和2018年印刷,写论文,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225855,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.9.jpg,,,2023.72.9,2026-05-27,2013年和2018年印刷,写论文,未知,未知,0.7,sanity,225855,collectionObject,https://www.brooklynmuseum.org/objects/225855,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.9.jpg,2023.72.9,False,Work on Paper,2013,Printed 2013 and 2018,2018,,True,Butterfly for Oakland from the On Fire Suite,Printed 2013 and 2018,Work on Paper,,,Unknown,,Printed 2013 and 2018,Work on Paper,Unknown,Brooklyn Museum,Qing dynasty (c. 2013),写论文,
225853,《着火套房》中的自焚,2013年和2018年印刷,写论文,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225853,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.7.jpg,,,2023.72.7,2026-05-27,2013年和2018年印刷,写论文,未知,未知,0.7,sanity,225853,collectionObject,https://www.brooklynmuseum.org/objects/225853,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.72.7.jpg,2023.72.7,False,Work on Paper,2013,Printed 2013 and 2018,2018,,False,Immolation from the On Fire Suite,Printed 2013 and 2018,Work on Paper,,,Unknown,,Printed 2013 and 2018,Work on Paper,Unknown,Brooklyn Museum,Qing dynasty (c. 2013),写论文,
214433,内布拉斯加州谢里登县黄门廊,2013,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/214433,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2014.30.2_Yancey_RichardsonGallery.jpg,,,2014.30.2,2026-05-27,2013,照片,未知,未知,0.7,sanity,214433,collectionObject,https://www.brooklynmuseum.org/objects/214433,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2014.30.2_Yancey_RichardsonGallery.jpg,2014.30.2,False,Photograph,2013,2013,2013,,False,"The Yellow Porch, Sheridan County, Nebraska",2013,Photograph,,,Unknown,,2013,Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2013),照片,
214375,Il Barone Rampante系列#1,2013,打印,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/214375,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2014.13_Linda_Schrank_photograph.jpg,,,2014.13,2026-05-27,2013,打印,未知,未知,0.7,sanity,214375,collectionObject,https://www.brooklynmuseum.org/objects/214375,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2014.13_Linda_Schrank_photograph.jpg,2014.13,False,Print,2013,2013,2013,,False,Il Barone Rampante Series #1,2013,Print,,,Unknown,,2013,Print,Unknown,Brooklyn Museum,Qing dynasty (c. 2013),打印,
220387,会议厅,2013,绘画,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/220387,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.L2015.7.jpg,,,L2015.7,2026-05-27,2013,绘画,未知,未知,0.7,sanity,220387,collectionObject,https://www.brooklynmuseum.org/objects/220387,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.L2015.7.jpg,L2015.7,False,Painting,2013,2013,2013,,False,Convention Hall,2013,Painting,,,Unknown,,2013,Painting,Unknown,Brooklyn Museum,Qing dynasty (c. 2013),绘画,
219308,我应该进攻吗,2013,绘画,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/219308,https://brooklynmuseum.b-cdn.net/collections/objects/DIG_E_2015_KAWS_05_PS11_L2015.3.jpg,,,L2015.3,2026-05-27,2013,绘画,未知,未知,0.7,sanity,219308,collectionObject,https://www.brooklynmuseum.org/objects/219308,https://brooklynmuseum.b-cdn.net/collections/objects/DIG_E_2015_KAWS_05_PS11_L2015.3.jpg,L2015.3,False,Painting,2013,2013,2013,,False,SHOULD I BE ATTACKING,2013,Painting,,,Unknown,,2013,Painting,Unknown,Brooklyn Museum,Qing dynasty (c. 2013),绘画,
224729,大油画素描：大法官Ruth Bader Ginsburg,大约2015年至2016年,绘画,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224729,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2019.2.jpg,,,2019.2,2026-05-27,清朝（2015-2016）,绘画,未知,未知,0.7,sanity,224729,collectionObject,https://www.brooklynmuseum.org/objects/224729,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2019.2.jpg,2019.2,False,Painting,2013,ca. 2015–2016,2018,,False,Large Oil Sketch: Associate Justice Ruth Bader Ginsburg,ca. 2015–2016,Painting,,,Unknown,,Qing dynasty (2015-2016),Painting,Unknown,Brooklyn Museum,Qing dynasty (c. 2015),绘画,
212065,飘带椅,2013,家具,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/212065,https://brooklynmuseum.b-cdn.net/collections/objects/2013.78_front_PS22.jpg,,,2013.78,2026-05-27,2013,家具,未知,未知,0.7,sanity,212065,collectionObject,https://www.brooklynmuseum.org/objects/212065,https://brooklynmuseum.b-cdn.net/collections/objects/2013.78_front_PS22.jpg,2013.78,True,Furniture,2013,2013,2013,,False,Ribbon Chair,2013,Furniture,,,Unknown,,2013,Furniture,Unknown,Brooklyn Museum,Qing dynasty (c. 2013),家具,
210665,周六晚上,2012,雕塑,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210665,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2013.8_gallery_photo.jpg,,,2013.8,2026-05-27,2012,雕塑,未知,未知,0.7,sanity,210665,collectionObject,https://www.brooklynmuseum.org/objects/210665,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2013.8_gallery_photo.jpg,2013.8,False,Sculpture,2012,2012,2012,,False,Saturday Night,2012,Sculpture,,,Unknown,,2012,Sculpture,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),雕塑,
214203,夜行者之歌，时间脚本,2012,写论文,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/214203,,,,2014.57.3,2026-05-27,2012,写论文,未知,未知,0.7,sanity,214203,collectionObject,https://www.brooklynmuseum.org/objects/214203,,2014.57.3,False,Work on Paper,2012,2012,2012,False,False,"Song of the Nightwalker, Time Script",2012,Work on Paper,,,Unknown,,2012,Work on Paper,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),写论文,
210268,壁纸，“Far Rockaway”线条，“Tachapousha”图案,2012,家具陈设,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210268,,,,2012.59.6a-d,2026-05-27,2012,家具陈设,未知,未知,0.7,sanity,210268,collectionObject,https://www.brooklynmuseum.org/objects/210268,,2012.59.6a-d,False,Furnishing,2012,2012,2012,False,False,"Wallpaper, ""Far Rockaway"" line, ""Tachapousha"" pattern",2012,Furnishing,,,Unknown,,2012,Furnishing,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),家具陈设,
210224,壁纸，“频率”线，“旅行者”图案,2012,家具陈设,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210224,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.66.4a-b.jpg,,,2012.66.4a-b,2026-05-27,2012,家具陈设,未知,未知,0.7,sanity,210224,collectionObject,https://www.brooklynmuseum.org/objects/210224,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.66.4a-b.jpg,2012.66.4a-b,False,Furnishing,2012,2012,2012,,False,"Wallpaper, ""Frequencies"" Line, ""Voyageur"" Pattern",2012,Furnishing,,,Unknown,,2012,Furnishing,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),家具陈设,
210278,壁纸，“八月”图案,2012,家具陈设,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210278,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.57.2a-b.jpg,,,2012.57.2a-b,2026-05-27,2012,家具陈设,未知,未知,0.7,sanity,210278,collectionObject,https://www.brooklynmuseum.org/objects/210278,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.57.2a-b.jpg,2012.57.2a-b,False,Furnishing,2012,2012,2012,,False,"Wallpaper, ""August"" pattern",2012,Furnishing,,,Unknown,,2012,Furnishing,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),家具陈设,
208840,神圣叛乱,2012,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/208840,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.22_Gladstone_Gallery_photograph_SN233.jpg,,,2012.22,2026-05-27,2012,照片,未知,未知,0.7,sanity,208840,collectionObject,https://www.brooklynmuseum.org/objects/208840,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.22_Gladstone_Gallery_photograph_SN233.jpg,2012.22,False,Photograph,2012,2012,2012,,False,Divine Rebellion,2012,Photograph,,,Unknown,,2012,Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),照片,
210194,“5号”图案,2012年设计并发布,家具陈设,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210194,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.67.6b.jpg,,,2012.67.6a-c,2026-05-27,2012年设计并发布,家具陈设,未知,未知,0.7,sanity,210194,collectionObject,https://www.brooklynmuseum.org/objects/210194,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.67.6b.jpg,2012.67.6a-c,False,Furnishing,2012,designed and released 2012,2012,,False,"""No. 5"" pattern",designed and released 2012,Furnishing,,,Unknown,,designed and released 2012,Furnishing,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),家具陈设,
224063,无题（奥巴马总统）,2012,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224063,,,,2017.48.1,2026-05-27,2012,绘图,未知,未知,0.7,sanity,224063,collectionObject,https://www.brooklynmuseum.org/objects/224063,,2017.48.1,False,Drawing,2012,2012,2012,False,True,Untitled (President Obama),2012,Drawing,,,Unknown,,2012,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),绘图,
209946,拉链； 01-01-12....01-31-12,2012,雕塑,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/209946,https://brooklynmuseum.b-cdn.net/collections/objects/2012.30.1_PS9.jpg,,,2012.30.1a-c,2026-05-27,2012,雕塑,未知,未知,0.7,sanity,209946,collectionObject,https://www.brooklynmuseum.org/objects/209946,https://brooklynmuseum.b-cdn.net/collections/objects/2012.30.1_PS9.jpg,2012.30.1a-c,False,Sculpture,2012,2012,2012,,True,Zip; 01-01-12....01-31-12,2012,Sculpture,,,Unknown,,2012,Sculpture,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),雕塑,
209948,拉链； 03-01-12....03-31-12,2012,雕塑,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/209948,https://brooklynmuseum.b-cdn.net/collections/objects/2012.30.3_PS9.jpg,,,2012.30.3a-c,2026-05-27,2012,雕塑,未知,未知,0.7,sanity,209948,collectionObject,https://www.brooklynmuseum.org/objects/209948,https://brooklynmuseum.b-cdn.net/collections/objects/2012.30.3_PS9.jpg,2012.30.3a-c,False,Sculpture,2012,2012,2012,,False,Zip; 03-01-12....03-31-12,2012,Sculpture,,,Unknown,,2012,Sculpture,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),雕塑,
211194,东方奢华由植物、草药、花朵、精华和刺激蘑菇制成，她向其他人神秘地服用了药物,2012,写论文,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/211194,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2013.10.1_gallery_photo.jpg,,,2013.10.1,2026-05-27,2012,写论文,未知,未知,0.7,sanity,211194,collectionObject,https://www.brooklynmuseum.org/objects/211194,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2013.10.1_gallery_photo.jpg,2013.10.1,False,Work on Paper,2012,2012,2012,,False,"Eastern Luxury made from plants, herbs, flowers, essence and stimulating mushrooms she ascended medicated a mysterious to her others",2012,Work on Paper,,,Unknown,,2012,Work on Paper,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),写论文,
225138,旅行抗议标志,2012,屏幕,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225138,,,,2022.43,2026-05-27,2012,屏幕,未知,未知,0.7,sanity,225138,collectionObject,https://www.brooklynmuseum.org/objects/225138,,2022.43,False,Screen,2012,2012,2012,False,True,Traveling Protest Sign,2012,Screen,,,Unknown,,2012,Screen,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),屏幕,
210422,布鲁克林博物馆名誉与财富项目2号被子,2012,纺织,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210422,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.88_artist_photograph.jpg,,,2012.88,2026-05-27,2012,纺织,未知,未知,0.7,sanity,210422,collectionObject,https://www.brooklynmuseum.org/objects/210422,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.88_artist_photograph.jpg,2012.88,False,Textile,2012,2012,2012,,True,"Quilt, Project Fame & Fortune #2, Brooklyn Museum",2012,Textile,,,Unknown,,2012,Textile,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),纺织,
224446,水墨太阳系列#2,2012,集合对象,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224446,https://brooklynmuseum.b-cdn.net/collections/objects/2018.45.jpg,,,2018.45,2026-05-27,2012,集合对象,未知,未知,0.7,sanity,224446,collectionObject,https://www.brooklynmuseum.org/objects/224446,https://brooklynmuseum.b-cdn.net/collections/objects/2018.45.jpg,2018.45,False,,2012,2012,2012,,True,Ink Sun Series #2,2012,collectionObject,,,Unknown,,2012,collectionObject,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),集合对象,
209326,1793年，安德烈一世登上自由伊斯帕尼奥拉岛的王位，他的士兵为他加冕而制作的担架。（应该指出的是，他的顾问认为这本书枯燥乏味，不适合）。,2012,雕塑,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/209326,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.29.1_Morgan_Lehmann_Gallery_photo.jpg,,,2012.29.1,2026-05-27,2012,雕塑,未知,未知,0.7,sanity,209326,collectionObject,https://www.brooklynmuseum.org/objects/209326,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.29.1_Morgan_Lehmann_Gallery_photo.jpg,2012.29.1,False,Sculpture,2012,2012,2012,,False,A litter made for the coronation of King Andre the 1st by his soldiers upon his ascendancy to the throne of Free Hispaniola 1793. (It should be noted that it was rejected by his advisors as dull and unfit).,2012,Sculpture,,,Unknown,,2012,Sculpture,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),雕塑,
210199,壁纸，“盛开”图案,2012年设计,家具陈设,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210199,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.64.4a-b.jpg,,,2012.64.4a-e,2026-05-27,2012年设计,家具陈设,未知,未知,0.7,sanity,210199,collectionObject,https://www.brooklynmuseum.org/objects/210199,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.64.4a-b.jpg,2012.64.4a-e,False,Furnishing,2012,designed 2012,2012,,False,"Wallpaper, ""Full Bloom"" pattern",designed 2012,Furnishing,,,Unknown,,designed 2012,Furnishing,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),家具陈设,
212070,红色Sansa椅子,2012,家具,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/212070,https://brooklynmuseum.b-cdn.net/collections/objects/2013.26.1_overall_PS9.jpg,,,2013.26.1,2026-05-27,2012,家具,未知,未知,0.7,sanity,212070,collectionObject,https://www.brooklynmuseum.org/objects/212070,https://brooklynmuseum.b-cdn.net/collections/objects/2013.26.1_overall_PS9.jpg,2013.26.1,False,Furniture,2012,2012,2012,,False,Sansa Chair in Red,2012,Furniture,,,Unknown,,2012,Furniture,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),家具,
210207,壁纸，“孤独”图案,2012,家具陈设,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210207,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.58.5a-b_view1.jpg,,,2012.58.5a-b,2026-05-27,2012,家具陈设,未知,未知,0.7,sanity,210207,collectionObject,https://www.brooklynmuseum.org/objects/210207,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.58.5a-b_view1.jpg,2012.58.5a-b,False,Furnishing,2012,2012,2012,,False,"Wallpaper, ""Solitaire"" Pattern",2012,Furnishing,,,Unknown,,2012,Furnishing,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),家具陈设,
209946,拉链； 01-01-12....01-31-12,2012,雕塑,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/209946,https://brooklynmuseum.b-cdn.net/collections/objects/2012.30.1_PS9.jpg,,,2012.30.1a-c,2026-05-27,2012,雕塑,未知,未知,0.7,sanity,209946,collectionObject,https://www.brooklynmuseum.org/objects/209946,https://brooklynmuseum.b-cdn.net/collections/objects/2012.30.1_PS9.jpg,2012.30.1a-c,False,Sculpture,2012,2012,2012,,True,Zip; 01-01-12....01-31-12,2012,Sculpture,,,Unknown,,2012,Sculpture,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),雕塑,
225138,旅行抗议标志,2012,屏幕,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225138,,,,2022.43,2026-05-27,2012,屏幕,未知,未知,0.7,sanity,225138,collectionObject,https://www.brooklynmuseum.org/objects/225138,,2022.43,False,Screen,2012,2012,2012,False,True,Traveling Protest Sign,2012,Screen,,,Unknown,,2012,Screen,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),屏幕,
224261,图纸307,2012,写论文,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224261,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2017.31.10_Kramarsky_photograph.jpg,,,2017.31.10,2026-05-27,2012,写论文,未知,未知,0.7,sanity,224261,collectionObject,https://www.brooklynmuseum.org/objects/224261,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2017.31.10_Kramarsky_photograph.jpg,2017.31.10,False,Work on Paper,2012,2012,2012,,False,Drawing 307,2012,Work on Paper,,,Unknown,,2012,Work on Paper,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),写论文,
210269,瓷砖，“Massapeag Deco”图案,2012,瓷砖,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210269,,,,2012.59.7,2026-05-27,2012,瓷砖,未知,未知,0.7,sanity,210269,collectionObject,https://www.brooklynmuseum.org/objects/210269,,2012.59.7,False,Tiles,2012,2012,2012,False,False,"Tile, ""Massapeag Deco"" pattern",2012,Tiles,,,Unknown,,2012,Tiles,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),瓷砖,
210422,布鲁克林博物馆名誉与财富项目2号被子,2012,纺织,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210422,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.88_artist_photograph.jpg,,,2012.88,2026-05-27,2012,纺织,未知,未知,0.7,sanity,210422,collectionObject,https://www.brooklynmuseum.org/objects/210422,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.88_artist_photograph.jpg,2012.88,False,Textile,2012,2012,2012,,True,"Quilt, Project Fame & Fortune #2, Brooklyn Museum",2012,Textile,,,Unknown,,2012,Textile,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),纺织,
224446,水墨太阳系列#2,2012,集合对象,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224446,https://brooklynmuseum.b-cdn.net/collections/objects/2018.45.jpg,,,2018.45,2026-05-27,2012,集合对象,未知,未知,0.7,sanity,224446,collectionObject,https://www.brooklynmuseum.org/objects/224446,https://brooklynmuseum.b-cdn.net/collections/objects/2018.45.jpg,2018.45,False,,2012,2012,2012,,True,Ink Sun Series #2,2012,collectionObject,,,Unknown,,2012,collectionObject,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),集合对象,
210177,壁纸，“友好森林”图案,2012年设计,家具陈设,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/210177,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.65.6a-b.jpg,,,2012.65.6a-b,2026-05-27,2012年设计,家具陈设,未知,未知,0.7,sanity,210177,collectionObject,https://www.brooklynmuseum.org/objects/210177,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.65.6a-b.jpg,2012.65.6a-b,False,Furnishing,2012,designed 2012,2012,,False,"Wallpaper, ""Friendly Forest"" Pattern",designed 2012,Furnishing,,,Unknown,,designed 2012,Furnishing,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),家具陈设,
209947,拉链； 02-01-12....02-29-12,2012,雕塑,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/209947,https://brooklynmuseum.b-cdn.net/collections/objects/2012.30.2_PS9.jpg,,,2012.30.2a-c,2026-05-27,2012,雕塑,未知,未知,0.7,sanity,209947,collectionObject,https://www.brooklynmuseum.org/objects/209947,https://brooklynmuseum.b-cdn.net/collections/objects/2012.30.2_PS9.jpg,2012.30.2a-c,False,Sculpture,2012,2012,2012,,True,Zip; 02-01-12....02-29-12,2012,Sculpture,,,Unknown,,2012,Sculpture,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),雕塑,
224309,上升,2012,绘图,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224309,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2017.31.32_recto_Kramarsky_photograph.jpg,,,2017.31.32,2026-05-27,2012,绘图,未知,未知,0.7,sanity,224309,collectionObject,https://www.brooklynmuseum.org/objects/224309,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2017.31.32_recto_Kramarsky_photograph.jpg,2017.31.32,False,Drawing,2012,2012,2012,,False,Rising,2012,Drawing,,,Unknown,,2012,Drawing,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),绘图,
222904,Pinetree Against Rock,2012,绘画,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/222904,https://brooklynmuseum.b-cdn.net/collections/objects/2016.29_PS9.jpg,,,2016.29,2026-05-27,2012,绘画,未知,未知,0.7,sanity,222904,collectionObject,https://www.brooklynmuseum.org/objects/222904,https://brooklynmuseum.b-cdn.net/collections/objects/2016.29_PS9.jpg,2016.29,False,Painting,2012,2012,2012,,False,Pinetree Against  Rock (深壑勁松),2012,Painting,,,Unknown,,2012,Painting,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),绘画,
218241,冬季散步，4月4日,2012,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/218241,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.15.3_Jensen_photograph.jpg,,,2015.15.3,2026-05-27,2012,照片,未知,未知,0.7,sanity,218241,collectionObject,https://www.brooklynmuseum.org/objects/218241,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.15.3_Jensen_photograph.jpg,2015.15.3,False,Photograph,2012,2012,2012,,False,"Winter Walks, April 4",2012,Photograph,,,Unknown,,2012,Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),照片,
209424,莫奈的Salle a Manger Jaune,2012,绘画,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/209424,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.73a-b_Lehman_Maupin_photo_LM15960.jpg,,,2012.73a-b,2026-05-27,2012,绘画,未知,未知,0.7,sanity,209424,collectionObject,https://www.brooklynmuseum.org/objects/209424,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2012.73a-b_Lehman_Maupin_photo_LM15960.jpg,2012.73a-b,False,Painting,2012,2012,2012,,False,Monet's Salle a Manger Jaune,2012,Painting,,,Unknown,,2012,Painting,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),绘画,
218240,冬季散步，3月28日,2012,照片,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/218240,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.15.2_Jensen_photograph.jpg,,,2015.15.2,2026-05-27,2012,照片,未知,未知,0.7,sanity,218240,collectionObject,https://www.brooklynmuseum.org/objects/218240,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2015.15.2_Jensen_photograph.jpg,2015.15.2,False,Photograph,2012,2012,2012,,False,"Winter Walks, March 28",2012,Photograph,,,Unknown,,2012,Photograph,Unknown,Brooklyn Museum,Qing dynasty (c. 2012),照片,
