object_id,title,description,dimensions,accession_number,detail_url,image_url,aligned_period,aligned_type,aligned_material,data_quality_score
65518,意大利罗马,,,x1980-4806,https://artmuseum.princeton.edu/art/collections/65518,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA06024,Qing dynasty (c. 1974),未知,银,0.65
65515,意大利罗马,,,x1980-4803,https://artmuseum.princeton.edu/art/collections/65515,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA06030,Qing dynasty (c. 1974),未知,银,0.65
65510,意大利罗马纳沃纳广场,,,x1980-4815,https://artmuseum.princeton.edu/art/collections/65510,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA06000,Qing dynasty (c. 1974),未知,银,0.65
65507,唐·麦克哈内斯，波特兰,,,x1980-147,https://artmuseum.princeton.edu/art/collections/65507,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA00239,Qing dynasty (c. 1938),未知,银,0.65
65503,波特兰多德街区,,,x1980-149,https://artmuseum.princeton.edu/art/collections/65503,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA00002,Qing dynasty (c. 1938),未知,银,0.65
65499,波特兰,,,x1980-142,https://artmuseum.princeton.edu/art/collections/65499,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA00017,Qing dynasty (c. 1938),未知,银,0.65
65493,波特兰库克街区,,,x1980-136,https://artmuseum.princeton.edu/art/collections/65493,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA00037,Qing dynasty (c. 1938),未知,银,0.65
65490,波特兰,,,x1980-132,https://artmuseum.princeton.edu/art/collections/65490,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA00048,Qing dynasty (c. 1938),未知,银,0.65
65486,缅因州肖迪克角,,,x1980-4462,https://artmuseum.princeton.edu/art/collections/65486,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA05834,Qing dynasty (c. 1969),未知,银,0.65
65480,新斯科舍,,,x1980-4456,https://artmuseum.princeton.edu/art/collections/65480,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA05841,Qing dynasty (c. 1969),未知,银,0.65
65477,水中的岩石,,,x1980-4453,https://artmuseum.princeton.edu/art/collections/65477,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA05844,Qing dynasty (c. 1969),未知,银,0.65
65476,新斯科舍,,,x1980-4452,https://artmuseum.princeton.edu/art/collections/65476,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA05846,Qing dynasty (c. 1969),未知,银,0.65
65474,新斯科舍省布雷顿角岛,,,x1980-4450,https://artmuseum.princeton.edu/art/collections/65474,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA05808,Qing dynasty (c. 1969),未知,银,0.65
65466,新斯科舍,,,x1980-4442,https://artmuseum.princeton.edu/art/collections/65466,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA05822,Qing dynasty (c. 1969),未知,银,0.65
65456,新斯科舍省布雷顿角岛Chéticamp附近,,,x1980-4432,https://artmuseum.princeton.edu/art/collections/65456,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA05785,Qing dynasty (c. 1969),未知,银,0.65
65451,新斯科舍省布雷顿角岛,,,x1980-4427,https://artmuseum.princeton.edu/art/collections/65451,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA05792,Qing dynasty (c. 1969),未知,银,0.65
65449,墓地中的墓碑,,,x1980-4425,https://artmuseum.princeton.edu/art/collections/65449,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA05794,Qing dynasty (c. 1969),未知,银,0.65
65448,缅因州肖迪克角,,,x1980-4422,https://artmuseum.princeton.edu/art/collections/65448,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA05795,Qing dynasty (c. 1969),未知,银,0.65
65433,缅因州吕贝克,,,x1980-4393,https://artmuseum.princeton.edu/art/collections/65433,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA05769,Qing dynasty (c. 1969),未知,银,0.65
65420,波士顿海市场广场查塔姆街,,,x1980-4364,https://artmuseum.princeton.edu/art/collections/65420,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA05740,Qing dynasty (c. 1969),未知,银,0.65
65418,波士顿干草市场广场,,,x1980-4362,https://artmuseum.princeton.edu/art/collections/65418,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA05754,Qing dynasty (c. 1969),未知,银,0.65
65417,两个数字（查塔姆街，干草市场广场，波士顿）,,,x1980-4361,https://artmuseum.princeton.edu/art/collections/65417,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA05752,Qing dynasty (c. 1969),未知,银,0.65
65416,抽象（波士顿干草市场广场）,,,x1980-4360,https://artmuseum.princeton.edu/art/collections/65416,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA05750,Qing dynasty (c. 1969),未知,银,0.65
65297,板块61，来自Les Débardeurs系列,,,x1938-29 ff,https://artmuseum.princeton.edu/art/collections/65297,https://media.artmuseum.princeton.edu/iiif/3/collection/INV23970,Qing dynasty (c. 1841),未知,,0.65
65292,56号盘子，出自Les Débardeurs系列,,,x1938-29 aa,https://artmuseum.princeton.edu/art/collections/65292,https://media.artmuseum.princeton.edu/iiif/3/collection/INV23965,Qing dynasty (c. 1841),未知,,0.65
65289,52号盘子，出自Les Débardeurs系列,,,x1938-29 x,https://artmuseum.princeton.edu/art/collections/65289,https://media.artmuseum.princeton.edu/iiif/3/collection/INV23962,Qing dynasty (c. 1841),未知,,0.65
65287,图版46，来自Les Débardeurs系列,,,x1938-29 v,https://artmuseum.princeton.edu/art/collections/65287,https://media.artmuseum.princeton.edu/iiif/3/collection/INV23960,Qing dynasty (c. 1841),未知,,0.65
65285,40号盘子，出自Les Débardeurs系列,,,x1938-29 t,https://artmuseum.princeton.edu/art/collections/65285,https://media.artmuseum.princeton.edu/iiif/3/collection/INV23958,Qing dynasty (c. 1841),未知,,0.65
65283,盘子37，来自Les Débardeurs系列,,,x1938-29 r,https://artmuseum.princeton.edu/art/collections/65283,https://media.artmuseum.princeton.edu/iiif/3/collection/INV23956,Qing dynasty (c. 1841),未知,,0.65
65272,盘子14，来自Les Débardeurs系列,,,x1938-29 g,https://artmuseum.princeton.edu/art/collections/65272,https://media.artmuseum.princeton.edu/iiif/3/collection/INV23946,Qing dynasty (c. 1840),未知,,0.65
65254,“C’était bien composé，pas vrai Laurent？”系列第16集：来自Le Charivari的“狂欢节”,,,x1938-22 j,https://artmuseum.princeton.edu/art/collections/65254,https://media.artmuseum.princeton.edu/iiif/3/collection/INV23423,Qing dynasty (c. 1839),未知,,0.65
65250,“En v'la une rencontre！”系列之11：来自Le Charivari的“狂欢节”,,,x1938-22 f,https://artmuseum.princeton.edu/art/collections/65250,https://media.artmuseum.princeton.edu/iiif/3/collection/INV23419,Qing dynasty (c. 1839),未知,,0.65
65247,“Tous les jours au Bal！”系列第3集：来自Le Charivari的“狂欢节”,,,x1938-22 c,https://artmuseum.princeton.edu/art/collections/65247,https://media.artmuseum.princeton.edu/iiif/3/collection/INV23417,Qing dynasty (c. 1838),未知,,0.65
65243,“呃！别这样，我不想戴帽子，不！”系列第32集：《狂欢节》，来自Le Charivari,,,x1938-21 t,https://artmuseum.princeton.edu/art/collections/65243,https://media.artmuseum.princeton.edu/iiif/3/collection/INV23412,Qing dynasty (c. 1847),未知,,0.65
65221,#系列中的26首：来自Le Charivari的“La Boite Aux Lettres”,,,x1938-20 n,https://artmuseum.princeton.edu/art/collections/65221,https://media.artmuseum.princeton.edu/iiif/3/collection/INV23390,Qing dynasty (c. 1838),未知,,0.65
65204,“……在一段时间内，关于商业事务的机器？”该系列的第7期：来自Le Charivari的“Baliverneries Parisiennes”,,,x1938-19 c,https://artmuseum.princeton.edu/art/collections/65204,https://media.artmuseum.princeton.edu/iiif/3/collection/INV23372,Qing dynasty (c. 1846),未知,,0.65
65198,“看哪，我们的船不会在黑暗中自由航行。”系列之四：《加勒比人》,,,x1938-17 b,https://artmuseum.princeton.edu/art/collections/65198,https://media.artmuseum.princeton.edu/iiif/3/collection/INV23368,Qing dynasty (c. 1840),未知,,0.65
65193,托夸托·塔索《自由的德国人》插图,法语,,x1985-104 w,https://artmuseum.princeton.edu/art/collections/65193,https://media.artmuseum.princeton.edu/iiif/3/collection/INV34779,18世纪,未知,墨水,0.75
65191,托夸托·塔索《自由的德国人》插图,法语,,x1985-104 u,https://artmuseum.princeton.edu/art/collections/65191,https://media.artmuseum.princeton.edu/iiif/3/collection/INV34781,18世纪,未知,墨水,0.75
65190,托夸托·塔索《自由的德国人》插图,法语,,x1985-104 t,https://artmuseum.princeton.edu/art/collections/65190,https://media.artmuseum.princeton.edu/iiif/3/collection/INV34782,18世纪,未知,墨水,0.75
65186,托夸托·塔索《自由的德国人》插图,法语,,x1985-104 p,https://artmuseum.princeton.edu/art/collections/65186,https://media.artmuseum.princeton.edu/iiif/3/collection/INV34786,18世纪,未知,墨水,0.75
65185,托夸托·塔索《自由的德国人》插图,法语,,x1985-104 o,https://artmuseum.princeton.edu/art/collections/65185,https://media.artmuseum.princeton.edu/iiif/3/collection/INV34787,18世纪,未知,墨水,0.75
65181,托夸托·塔索《自由的德国人》插图,法语,,x1985-104 k,https://artmuseum.princeton.edu/art/collections/65181,https://media.artmuseum.princeton.edu/iiif/3/collection/INV34790,18世纪,未知,墨水,0.75
65173,托夸托·塔索《自由的德国人》插图,法语,,x1985-104 c,https://artmuseum.princeton.edu/art/collections/65173,https://media.artmuseum.princeton.edu/iiif/3/collection/INV34798,18世纪,未知,墨水,0.75
65171,托夸托·塔索《自由的德国人》插图,法语,,x1985-104 a,https://artmuseum.princeton.edu/art/collections/65171,https://media.artmuseum.princeton.edu/iiif/3/collection/INV34800,18世纪,未知,墨水,0.75
65167,他和她的花瓶：桥和样品,,,2012-24 a-b,https://artmuseum.princeton.edu/art/collections/65167,https://media.artmuseum.princeton.edu/iiif/3/collection/2012-24_ab_view_a_1,Qing dynasty (c. 2006),未知,陶器,0.65
65151,F.荷兰日和克拉伦斯H.怀特,,,x1983-1610,https://artmuseum.princeton.edu/art/collections/65151,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2016_36813,Qing dynasty (c. 1902),未知,金,0.65
65141,圣胡安卡皮斯特拉诺修道院,,,x1983-1578,https://artmuseum.princeton.edu/art/collections/65141,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46242,Qing dynasty (c. 1899),未知,,0.55
65136,旧婚纱,,,x1983-1573,https://artmuseum.princeton.edu/art/collections/65136,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46238,Qing dynasty (c. 1900),未知,,0.55
65135,Balliol研究员,,,x1983-1572,https://artmuseum.princeton.edu/art/collections/65135,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46237,Qing dynasty (c. 1899),未知,,0.55
65128,女人,,,x1983-1565,https://artmuseum.princeton.edu/art/collections/65128,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46231,Qing dynasty (c. 1900),未知,,0.55
65124,哥伦比亚,,,x1983-1557,https://artmuseum.princeton.edu/art/collections/65124,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46224,Qing dynasty (c. 1899),未知,,0.55
65106,最后一小时,,,x1983-1536,https://artmuseum.princeton.edu/art/collections/65106,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46209,Qing dynasty (c. 1901),未知,,0.55
65096,男孩的肖像,,,x1983-1525,https://artmuseum.princeton.edu/art/collections/65096,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46112,Qing dynasty (c. 1897),未知,金,0.65
65094,母与子,,,x1983-1523,https://artmuseum.princeton.edu/art/collections/65094,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46114,Qing dynasty (c. 1899),未知,金,0.65
65084,多萝西,,,x1983-1510,https://artmuseum.princeton.edu/art/collections/65084,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46129,Qing dynasty (c. 1903),未知,金,0.65
65078,无题[时尚照片],,,x1983-1502,https://artmuseum.princeton.edu/art/collections/65078,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2016_36869,Qing dynasty (c. 1920),未知,银,0.65
65075,裸体,,,x1983-1499,https://artmuseum.princeton.edu/art/collections/65075,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46102,Qing dynasty (c. 1917),未知,,0.55
65072,冬天,,,x1983-1496,https://artmuseum.princeton.edu/art/collections/65072,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46108,Qing dynasty (c. 1900),未知,,0.55
65068,女人与雕塑合影,,,x1983-1492,https://artmuseum.princeton.edu/art/collections/65068,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46421,Qing dynasty (c. 1902),未知,,0.55
65066,坐着的女人,,,x1983-1490,https://artmuseum.princeton.edu/art/collections/65066,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46083,Qing dynasty (c. 1902),未知,,0.55
65063,太阳的日全食,,,x1983-1487,https://artmuseum.princeton.edu/art/collections/65063,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46081,Qing dynasty (c. 1925),未知,,0.55
65058,暮色,,,x1983-1482,https://artmuseum.princeton.edu/art/collections/65058,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46076,Qing dynasty (c. 1901),未知,,0.55
65056,玛格丽特·伊丽莎白·桑斯特肖像,,,x1983-1480,https://artmuseum.princeton.edu/art/collections/65056,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46080,Qing dynasty (c. 1901),未知,,0.55
65043,男子肖像,,,x1983-1465,https://artmuseum.princeton.edu/art/collections/65043,https://media.artmuseum.princeton.edu/iiif/3/collection/INV63376,Qing dynasty (c. 1913),未知,,0.55
65041,树上的裸体男孩,,,x1983-1461,https://artmuseum.princeton.edu/art/collections/65041,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46063,Qing dynasty (c. 1910),未知,,0.55
65040,天使报喜,,,x1983-1460,https://artmuseum.princeton.edu/art/collections/65040,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46065,Qing dynasty (c. 1897),未知,,0.55
65032,H.G.威尔斯肖像，桑盖特,,,x1983-1452,https://artmuseum.princeton.edu/art/collections/65032,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46477,Qing dynasty (c. 1905),未知,,0.55
65029,加利福尼亚州棕榈树,,,x1983-1449,https://artmuseum.princeton.edu/art/collections/65029,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46026,Qing dynasty (c. 1911),未知,,0.55
65027,自由女神像,,,x1983-1447,https://artmuseum.princeton.edu/art/collections/65027,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46023,Qing dynasty (c. 1910),未知,,0.55
65019,鹿特丹船,,,x1983-1437,https://artmuseum.princeton.edu/art/collections/65019,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46016,Qing dynasty (c. 1908),未知,,0.55
65017,桥-阳光,,,x1983-1435,https://artmuseum.princeton.edu/art/collections/65017,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46010,Qing dynasty (c. 1905),未知,,0.55
65015,岩石下的图形,,,x1983-1433,https://artmuseum.princeton.edu/art/collections/65015,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46020,Qing dynasty (c. 1911),未知,,0.55
65009,景观（蒙特利尔）,,,x1983-1427,https://artmuseum.princeton.edu/art/collections/65009,https://media.artmuseum.princeton.edu/iiif/3/collection/INV45999,Qing dynasty (c. 1906),未知,,0.55
65003,焦炭燃烧器,,,x1983-1421,https://artmuseum.princeton.edu/art/collections/65003,https://media.artmuseum.princeton.edu/iiif/3/collection/INV46005,Qing dynasty (c. 1900),未知,,0.55
64697,乡村生活,,,2024-537,https://artmuseum.princeton.edu/art/collections/64697,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX_JE_093024_18508,Qing dynasty (c. 1926),未知,油,0.65
64684,隅田河（Sumida shukukei）墨水縮景),日语,,2012-59,https://artmuseum.princeton.edu/art/collections/64684,https://media.artmuseum.princeton.edu/iiif/3/collection/TC2012-4,Ming dynasty (c. 1603),未知,丝绸,0.75
64681,无题,,,2011-162,https://artmuseum.princeton.edu/art/collections/64681,https://media.artmuseum.princeton.edu/iiif/3/collection/INV44786,Qing dynasty (c. 1962),未知,油,0.65
64675,Futtupor Sukre陵墓庭院清真寺,,,2000-251.2,https://artmuseum.princeton.edu/art/collections/64675,https://media.artmuseum.princeton.edu/iiif/3/collection/INV10937,Qing dynasty (c. 1858),未知,纸,0.65
64674,无题,,,1996-46 d,https://artmuseum.princeton.edu/art/collections/64674,https://media.artmuseum.princeton.edu/iiif/3/collection/INV10866,Qing dynasty (c. 1996),未知,,0.65
64672,无题,,,1996-46 b,https://artmuseum.princeton.edu/art/collections/64672,https://media.artmuseum.princeton.edu/iiif/3/collection/INV10864,Qing dynasty (c. 1996),未知,,0.65
64633,旅行者摄影集,,,x1978-84.92,https://artmuseum.princeton.edu/art/collections/64633,https://media.artmuseum.princeton.edu/iiif/3/collection/INV12086,Qing dynasty (c. 1869),未知,,0.65
64632,兰顿山入口,,,x1978-84.91,https://artmuseum.princeton.edu/art/collections/64632,https://media.artmuseum.princeton.edu/iiif/3/collection/INV12009,Qing dynasty (c. 1869),未知,,0.65
64627,合唱团,,,x1978-84.86,https://artmuseum.princeton.edu/art/collections/64627,https://media.artmuseum.princeton.edu/iiif/3/collection/INV12007,Qing dynasty (c. 1879),未知,,0.65
64626,奇切斯特,,,x1978-84.85,https://artmuseum.princeton.edu/art/collections/64626,https://media.artmuseum.princeton.edu/iiif/3/collection/INV12081,Qing dynasty (c. 1869),未知,,0.65
64620,岩石谷,,,x1978-84.79,https://artmuseum.princeton.edu/art/collections/64620,https://media.artmuseum.princeton.edu/iiif/3/collection/INV12075,Qing dynasty (c. 1878),未知,,0.65
64616,伊尔弗拉科姆,,,x1978-84.75,https://artmuseum.princeton.edu/art/collections/64616,https://media.artmuseum.princeton.edu/iiif/3/collection/INV12070,Qing dynasty (c. 1869),未知,,0.65
64614,旅行者摄影集,,,x1978-84.73,https://artmuseum.princeton.edu/art/collections/64614,https://media.artmuseum.princeton.edu/iiif/3/collection/INV12730,Qing dynasty (c. 1869),未知,,0.65
64612,马丁·路德博士,,,x1978-84.71,https://artmuseum.princeton.edu/art/collections/64612,https://media.artmuseum.princeton.edu/iiif/3/collection/INV12015,Qing dynasty (c. 1869),未知,,0.65
64603,梅斯大教堂,,,x1978-84.62,https://artmuseum.princeton.edu/art/collections/64603,https://media.artmuseum.princeton.edu/iiif/3/collection/INV12001,Qing dynasty (c. 1869),未知,,0.65
64601,斯特拉斯堡大教堂,,,x1978-84.60,https://artmuseum.princeton.edu/art/collections/64601,https://media.artmuseum.princeton.edu/iiif/3/collection/INV11999,Qing dynasty (c. 1875),未知,,0.65
64594,旅行者摄影集,,,x1978-84.53,https://artmuseum.princeton.edu/art/collections/64594,https://media.artmuseum.princeton.edu/iiif/3/collection/INV11993,Qing dynasty (c. 1874),未知,,0.65
64588,海滩,,,x1978-84.47,https://artmuseum.princeton.edu/art/collections/64588,https://media.artmuseum.princeton.edu/iiif/3/collection/INV11988,Qing dynasty (c. 1869),未知,,0.65
64581,朝东看的Nave,,,x1978-84.40,https://artmuseum.princeton.edu/art/collections/64581,https://media.artmuseum.princeton.edu/iiif/3/collection/INV11918,Qing dynasty (c. 1869),未知,,0.65
64578,H.M.蒸汽游艇“阿尔伯塔”离开考斯,,,x1978-84.37,https://artmuseum.princeton.edu/art/collections/64578,https://media.artmuseum.princeton.edu/iiif/3/collection/INV11915,Qing dynasty (c. 1869),未知,,0.65
64574,威尔奇普尔波维斯城堡,,,x1978-84.33,https://artmuseum.princeton.edu/art/collections/64574,https://media.artmuseum.princeton.edu/iiif/3/collection/INV11911,Qing dynasty (c. 1869),未知,,0.65
64573,索尔特伍德城堡,,,x1978-84.32,https://artmuseum.princeton.edu/art/collections/64573,https://media.artmuseum.princeton.edu/iiif/3/collection/INV11910,Qing dynasty (c. 1869),未知,银,0.65
64568,文特诺,,,x1978-84.27,https://artmuseum.princeton.edu/art/collections/64568,https://media.artmuseum.princeton.edu/iiif/3/collection/INV11905,Qing dynasty (c. 1869),未知,,0.65
64563,旅行者摄影集,,,x1978-84.22,https://artmuseum.princeton.edu/art/collections/64563,https://media.artmuseum.princeton.edu/iiif/3/collection/INV11900,Qing dynasty (c. 1869),未知,,0.65
64561,内部朝向东方,,,x1978-84.20,https://artmuseum.princeton.edu/art/collections/64561,https://media.artmuseum.princeton.edu/iiif/3/collection/INV11898,Qing dynasty (c. 1869),未知,,0.65
64559,摩纳哥港，尼斯周边,,,x1978-84.18,https://artmuseum.princeton.edu/art/collections/64559,https://media.artmuseum.princeton.edu/iiif/3/collection/INV11896,Qing dynasty (c. 1869),未知,,0.65
64550,Carte de visite，51幅艺术作品肖像和照片之一,英国的,,x1982-133,https://artmuseum.princeton.edu/art/collections/64550,https://media.artmuseum.princeton.edu/iiif/3/collection/INV11151,Qing dynasty (c. 1860),未知,,0.75
64540,Carte de visite，51幅艺术作品肖像和照片之一,英国的,,x1982-123,https://artmuseum.princeton.edu/art/collections/64540,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22132,Qing dynasty (c. 1860),未知,,0.75
64535,Carte de visite，51幅艺术作品肖像和照片之一,英国的,,x1982-118,https://artmuseum.princeton.edu/art/collections/64535,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22127,Qing dynasty (c. 1860),未知,,0.75
64533,Carte de visite，51幅艺术作品肖像和照片之一,英国的,,x1982-116,https://artmuseum.princeton.edu/art/collections/64533,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22125,Qing dynasty (c. 1860),未知,,0.75
64528,Carte de visite，51幅艺术作品肖像和照片之一,英国的,,x1982-111,https://artmuseum.princeton.edu/art/collections/64528,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22120,Qing dynasty (c. 1860),未知,,0.75
64513,Carte de visite，51幅艺术作品肖像和照片之一,英国的,,x1982-96,https://artmuseum.princeton.edu/art/collections/64513,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22144,Qing dynasty (c. 1860),未知,,0.75
64512,Carte de visite，51幅艺术作品肖像和照片之一,英国的,,x1982-95,https://artmuseum.princeton.edu/art/collections/64512,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22143,Qing dynasty (c. 1860),未知,,0.75
64509,Carte de visite，51幅艺术作品肖像和照片之一,英国的,,x1982-92,https://artmuseum.princeton.edu/art/collections/64509,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22140,Qing dynasty (c. 1860),未知,,0.75
64508,Carte de visite，51幅艺术作品肖像和照片之一,英国的,,x1982-91,https://artmuseum.princeton.edu/art/collections/64508,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22139,Qing dynasty (c. 1860),未知,,0.75
64491,Carte de visite，26幅艺术作品肖像和照片之一,英国的,,x1982-204,https://artmuseum.princeton.edu/art/collections/64491,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22252,Qing dynasty (c. 1860),未知,,0.75
64490,Carte de visite，26幅艺术作品肖像和照片之一,英国的,,x1982-203,https://artmuseum.princeton.edu/art/collections/64490,https://media.artmuseum.princeton.edu/iiif/3/collection/INV11137,Qing dynasty (c. 1860),未知,,0.75
64486,Carte de visite，26幅艺术作品肖像和照片之一,英国的,,x1982-199,https://artmuseum.princeton.edu/art/collections/64486,https://media.artmuseum.princeton.edu/iiif/3/collection/INV11156,Qing dynasty (c. 1860),未知,,0.75
64483,Carte de visite，26幅艺术作品肖像和照片之一,英国的,,x1982-196,https://artmuseum.princeton.edu/art/collections/64483,https://media.artmuseum.princeton.edu/iiif/3/collection/INV11150,Qing dynasty (c. 1860),未知,,0.75
64480,Carte de visite，26幅艺术作品肖像和照片之一,英国的,,x1982-193,https://artmuseum.princeton.edu/art/collections/64480,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22307,Qing dynasty (c. 1860),未知,,0.75
64476,Carte de visite，26幅艺术作品肖像和照片之一,英国的,,x1982-189,https://artmuseum.princeton.edu/art/collections/64476,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22251,Qing dynasty (c. 1860),未知,,0.75
64475,Carte de visite，26幅艺术作品肖像和照片之一,英国的,,x1982-188,https://artmuseum.princeton.edu/art/collections/64475,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22321,Qing dynasty (c. 1860),未知,,0.75
64471,Carte de visite，伦敦、利物浦、爱丁堡和其他省会城市摄影师的50幅肖像之一,英国的,,x1982-183,https://artmuseum.princeton.edu/art/collections/64471,https://media.artmuseum.princeton.edu/iiif/3/collection/INV11129,Qing dynasty (c. 1860),未知,,0.75
64463,Carte de visite，伦敦、利物浦、爱丁堡和其他省会城市摄影师的50幅肖像之一,英国的,,x1982-175,https://artmuseum.princeton.edu/art/collections/64463,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22250,Qing dynasty (c. 1860),未知,,0.75
64462,Carte de visite，伦敦、利物浦、爱丁堡和其他省会城市摄影师的50幅肖像之一,英国的,,x1982-174,https://artmuseum.princeton.edu/art/collections/64462,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22156,Qing dynasty (c. 1860),未知,,0.75
64460,Carte de visite，伦敦、利物浦、爱丁堡和其他省会城市摄影师的50幅肖像之一,英国的,,x1982-172,https://artmuseum.princeton.edu/art/collections/64460,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22263,Qing dynasty (c. 1860),未知,,0.75
64450,Carte de visite，伦敦、利物浦、爱丁堡和其他省会城市摄影师的50幅肖像之一,英国的,,x1982-162,https://artmuseum.princeton.edu/art/collections/64450,https://media.artmuseum.princeton.edu/iiif/3/collection/INV17674,Qing dynasty (c. 1860),未知,,0.75
64449,Carte de visite，伦敦、利物浦、爱丁堡和其他省会城市摄影师的50幅肖像之一,英国的,,x1982-161,https://artmuseum.princeton.edu/art/collections/64449,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22339,Qing dynasty (c. 1860),未知,,0.75
64446,Carte de visite，伦敦、利物浦、爱丁堡和其他省会城市摄影师的50幅肖像之一,英国的,,x1982-158,https://artmuseum.princeton.edu/art/collections/64446,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22312,Qing dynasty (c. 1860),未知,,0.75
64437,Carte de visite，伦敦、利物浦、爱丁堡和其他省会城市摄影师的50幅肖像之一,英国的,,x1982-149,https://artmuseum.princeton.edu/art/collections/64437,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22110,Qing dynasty (c. 1860),未知,,0.75
64431,Carte de visite，伦敦、利物浦、爱丁堡和其他省会城市摄影师的50幅肖像之一,英国的,,x1982-143,https://artmuseum.princeton.edu/art/collections/64431,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22318,Qing dynasty (c. 1860),未知,,0.75
64429,Carte de visite，伦敦、利物浦、爱丁堡和其他省会城市摄影师的50幅肖像之一,英国的,,x1982-141,https://artmuseum.princeton.edu/art/collections/64429,https://media.artmuseum.princeton.edu/iiif/3/collection/INV22319,Qing dynasty (c. 1860),未知,,0.75
64417,“吴家祠”画像石：门柱,中文,,y1957-131 g,https://artmuseum.princeton.edu/art/collections/64417,https://media.artmuseum.princeton.edu/iiif/3/collection/INV07722,汉朝（公元前206年-公元220年）,未知,墨水,0.75
64413,“吴家祠”画像石：门柱,中文,,y1957-131 c,https://artmuseum.princeton.edu/art/collections/64413,https://media.artmuseum.princeton.edu/iiif/3/collection/INV07730,汉朝（公元前206年-公元220年）,未知,墨水,0.75
64411,缓解,中文,,y1957-131 a,https://artmuseum.princeton.edu/art/collections/64411,https://media.artmuseum.princeton.edu/iiif/3/collection/INV07729,汉朝（公元前206年-公元220年）,未知,水墨,0.75
64371,纸拼贴,,,ui.2012.1,https://artmuseum.princeton.edu/art/collections/64371,https://media.artmuseum.princeton.edu/iiif/3/collection/INV08928,Qing dynasty (c. 1978),未知,,0.65
